dat,aapl,lly
2017-08-28,40.3675003051758,78.8399963378906
2017-08-29,40.7275009155273,78.5500030517578
2017-08-30,40.8375015258789,80.4899978637695
2017-08-31,41.0,81.2900009155273
2017-09-01,41.0125007629395,80.0800018310547
2017-09-05,40.5200004577637,79.8199996948242
2017-09-06,40.4775009155273,80.5100021362305
2017-09-07,40.314998626709,81.5400009155273
2017-09-08,39.6575012207031,82.9199981689453
2017-09-11,40.375,82.629997253418
2017-09-12,40.2150001525879,82.1699981689453
2017-09-13,39.9124984741211,82.4300003051758
2017-09-14,39.5699996948242,83.0699996948242
2017-09-15,39.9700012207031,82.4400024414062
2017-09-18,39.6674995422363,82.5199966430664
2017-09-19,39.6824989318848,81.7300033569336
2017-09-20,39.0175018310547,82.0199966430664
2017-09-21,38.3474998474121,83.3300018310547
2017-09-22,37.9724998474121,83.9100036621094
2017-09-25,37.6375007629395,84.6399993896484
2017-09-26,38.2849998474121,84.2200012207031
2017-09-27,38.5574989318848,84.6500015258789
2017-09-28,38.3199996948242,85.0
2017-09-29,38.5299987792969,85.5400009155273
2017-10-02,38.4524993896484,86.3499984741211
2017-10-03,38.6199989318848,86.4499969482422
2017-10-04,38.3699989318848,86.9599990844727
2017-10-05,38.8474998474121,87.6500015258789
2017-10-06,38.8250007629395,87.0800018310547
2017-10-09,38.9599990844727,87.0500030517578
2017-10-10,38.9749984741211,86.1600036621094
2017-10-11,39.1375007629395,86.0599975585938
2017-10-12,39.0,86.4300003051758
2017-10-13,39.247501373291,86.5500030517578
2017-10-16,39.9700012207031,85.9499969482422
2017-10-17,40.1175003051758,86.0599975585938
2017-10-18,39.939998626709,85.7300033569336
2017-10-19,38.9949989318848,86.3600006103516
2017-10-20,39.0625,87.2300033569336
2017-10-23,39.0424995422363,87.1800003051758
2017-10-24,39.2750015258789,85.1699981689453
2017-10-25,39.1025009155273,84.8499984741211
2017-10-26,39.3525009155273,84.1600036621094
2017-10-27,40.7625007629395,83.8600006103516
2017-10-30,41.6800003051758,82.6500015258789
2017-10-31,42.2599983215332,81.9400024414062
2017-11-01,41.7224998474121,82.8899993896484
2017-11-02,42.0275001525879,83.129997253418
2017-11-03,43.125,83.5100021362305
2017-11-06,43.5625,82.9400024414062
2017-11-07,43.7024993896484,83.2799987792969
2017-11-08,44.060001373291,84.0100021362305
2017-11-09,43.9700012207031,83.9899978637695
2017-11-10,43.6674995422363,83.2900009155273
2017-11-13,43.4925003051758,82.8600006103516
2017-11-14,42.8349990844727,82.4899978637695
2017-11-15,42.2700004577637,82.1900024414062
2017-11-16,42.7750015258789,83.4400024414062
2017-11-17,42.5374984741211,82.8899993896484
2017-11-20,42.4949989318848,83.1800003051758
2017-11-21,43.2849998474121,83.5100021362305
