"dat","z","opn","mx","mn","clo","vol"
"20151223","",26.8174991607666,27.2124996185303,26.7999992370605,27.1525001525879,130629600
"20151224","",27.25,27.25,26.9874992370605,27.0074996948242,54281600
"20151228","",26.8974990844727,26.9225006103516,26.5450000762939,26.7049999237061,106816800
"20151229","",26.7399997711182,27.3575000762939,26.7150001525879,27.1849994659424,123724800
"20151230","",27.1450004577637,27.1749992370605,26.7950000762939,26.8299999237061,100855200
"20151231","",26.7525005340576,26.7574996948242,26.2049999237061,26.3150005340576,163649200
"20160104","",25.6525001525879,26.3425006866455,25.5,26.3374996185303,270597600
"20160105","",26.4375,26.4624996185303,25.6025009155273,25.6774997711182,223164000
"20160106","",25.1399993896484,25.5925006866455,24.9675006866455,25.1749992370605,273829600
"20160107","",24.6700000762939,25.0324993133545,24.1075000762939,24.1124992370605,324377600
"20160108","",24.6375007629395,24.7775001525879,24.1900005340576,24.2399997711182,283192000
"20160111","",24.7425003051758,24.7649993896484,24.3349990844727,24.6324996948242,198957600
"20160112","",25.1375007629395,25.1725006103516,24.7099990844727,24.9899997711182,196616800
"20160113","",25.0799999237061,25.2975006103516,24.3250007629395,24.3474998474121,249758400
"20160114","",24.4899997711182,25.1200008392334,23.9349994659424,24.8799991607666,252680400
"20160115","",24.0499992370605,24.4274997711182,23.8400001525879,24.2824993133545,319335600
"20160119","",24.6025009155273,24.6625003814697,23.875,24.1650009155273,212350800
"20160120","",23.7749996185303,24.5475006103516,23.3549995422363,24.1975002288818,289337600
"20160121","",24.2649993896484,24.4699993133545,23.7350006103516,24.0750007629395,208646000
"20160122","",24.6574993133545,25.3649997711182,24.5925006866455,25.3549995422363,263202000
"20160125","",25.3799991607666,25.3824996948242,24.8024997711182,24.8600006103516,207178000
"20160126","",24.9825000762939,25.2199993133545,24.5174999237061,24.9974994659424,300308000
"20160127","",24.0100002288818,24.1574993133545,23.3349990844727,23.3549995422363,533478800
"20160128","",23.4475002288818,23.6299991607666,23.0974998474121,23.5224990844727,222715200
"20160129","",23.6975002288818,24.3349990844727,23.5874996185303,24.3349990844727,257666000
"20160201","",24.1175003051758,24.1774997711182,23.8500003814697,24.1075000762939,163774000
"20160202","",23.8549995422363,24.0100002288818,23.5699996948242,23.6200008392334,149428800
"20160203","",23.75,24.2099990844727,23.5200004577637,24.0874996185303,183857200
"20160204","",23.9650001525879,24.3325004577637,23.7975006103516,24.1499996185303,185886800
"20160205","",24.1299991607666,24.2299995422363,23.4225006103516,23.5049991607666,185672400
"20160208","",23.2824993133545,23.9249992370605,23.2600002288818,23.7525005340576,216085600
"20160209","",23.5725002288818,23.9850006103516,23.4825000762939,23.7474994659424,177324800
"20160210","",23.9799995422363,24.0874996185303,23.5249996185303,23.5674991607666,169374400
"20160211","",23.4475002288818,23.6800003051758,23.1474990844727,23.4249992370605,200298800
"20160212","",23.5475006103516,23.625,23.2525005340576,23.4974994659424,161405600
"20160216","",23.7549991607666,24.2124996185303,23.6525001525879,24.1599998474121,196231600
"20160217","",24.1674995422363,24.5524997711182,24.0375003814697,24.5300006866455,179452800
"20160218","",24.7099990844727,24.7224998474121,24.0224990844727,24.0650005340576,156084000
"20160219","",24,24.1900005340576,23.9500007629395,24.0100002288818,141496800
"20160222","",24.0774993896484,24.2250003814697,23.9799995422363,24.2199993133545,137123200
"20160223","",24.1000003814697,24.125,23.6375007629395,23.6725006103516,127770400
"20160224","",23.4950008392334,24.0949993133545,23.3299999237061,24.0249996185303,145022800
"20160225","",24.0125007629395,24.1900005340576,23.8125,24.1900005340576,110330800
"20160226","",24.2999992370605,24.5049991607666,24.1450004577637,24.2275009155273,115964400
"20160229","",24.2150001525879,24.5575008392334,24.1625003814697,24.1725006103516,140865200
"20160301","",24.4125003814697,25.1924991607666,24.3549995422363,25.1324996948242,201628400
"20160302","",25.1275005340576,25.2224998474121,24.9099998474121,25.1875,132678400
"20160303","",25.1450004577637,25.4274997711182,25.1124992370605,25.375,147822800
"20160304","",25.5925006866455,25.9375,25.3425006866455,25.7525005340576,184220400
"20160307","",25.5974998474121,25.7075004577637,25.2399997711182,25.4675006866455,143315600
"20160308","",25.1949996948242,25.4400005340576,25.1000003814697,25.2574996948242,126247600
"20160309","",25.3274993896484,25.3950004577637,25.0674991607666,25.2800006866455,108806800
"20160310","",25.3525009155273,25.5599994659424,25.0375003814697,25.2924995422363,134054400
"20160311","",25.5599994659424,25.5699996948242,25.375,25.5650005340576,109632800
"20160314","",25.4775009155273,25.7275009155273,25.4449996948242,25.6299991607666,100304400
"20160315","",25.9899997711182,26.2950000762939,25.9624996185303,26.1450004577637,160270800
"20160316","",26.1525001525879,26.5774993896484,26.1474990844727,26.4925003051758,153214000
"20160317","",26.3799991607666,26.6175003051758,26.2399997711182,26.4500007629395,137682800
"20160318","",26.5849990844727,26.625,26.2975006103516,26.4799995422363,176820800
"20160321","",26.4825000762939,26.9125003814697,26.2849998474121,26.4775009155273,142010800
"20160322","",26.3125,26.8225002288818,26.3024997711182,26.6800003051758,129777600
"20160323","",26.6200008392334,26.7674999237061,26.4750003814697,26.5324993133545,102814000
"20160324","",26.3675003051758,26.5625,26.2224998474121,26.4174995422363,104532000
"20160328","",26.5,26.5475006103516,26.2649993896484,26.2975006103516,77645600
"20160329","",26.2224998474121,26.9475002288818,26.2199993133545,26.9200000762939,124760400
"20160330","",27.1625003814697,27.6049995422363,27.1499996185303,27.3899993896484,182404400
"20160331","",27.4300003051758,27.4750003814697,27.2199993133545,27.2474994659424,103553600
"20160401","",27.1949996948242,27.5,27.0499992370605,27.4974994659424,103496000
"20160404","",27.6049995422363,28.0475006103516,27.5674991607666,27.7800006866455,149424800
"20160405","",27.3775005340576,27.6825008392334,27.3549995422363,27.4524993896484,106314800
